iso3c,calificacion,ocupacion,rama,freq
CPV,3.Alta,3.TCP_fliares,2.No_agro,0.7004084371127908
CRI,1.Baja,1.Asalariado_patr,1.Agro,4.491055239824688
CRI,1.Baja,1.Asalariado_patr,2.No_agro,15.57381738388822
CRI,1.Baja,3.TCP_fliares,1.Agro,1.6111091163887268
CRI,1.Baja,3.TCP_fliares,2.No_agro,1.3269028657106403
CRI,2.Media,1.Asalariado_patr,1.Agro,2.7390045740045617
CRI,2.Media,1.Asalariado_patr,2.No_agro,33.068894776931245
CRI,2.Media,3.TCP_fliares,1.Agro,5.035139339797582
CRI,2.Media,3.TCP_fliares,2.No_agro,14.437962588826977
CRI,3.Alta,1.Asalariado_patr,1.Agro,0.2204913618331451
CRI,3.Alta,1.Asalariado_patr,2.No_agro,18.79460777526486
CRI,3.Alta,3.TCP_fliares,1.Agro,0.1271389002405038
CRI,3.Alta,3.TCP_fliares,2.No_agro,2.573876077288863
CYP,1.Baja,1.Asalariado_patr,1.Agro,0.6113568006882677
CYP,1.Baja,1.Asalariado_patr,2.No_agro,14.002394235246424
CYP,1.Baja,3.TCP_fliares,1.Agro,0.4191994006637288
CYP,1.Baja,3.TCP_fliares,2.No_agro,0.9607707494766368
CYP,2.Media,1.Asalariado_patr,1.Agro,0.8231781199474469
CYP,2.Media,1.Asalariado_patr,2.No_agro,40.22551811844725
CYP,2.Media,3.TCP_fliares,1.Agro,1.3518525683787628
CYP,2.Media,3.TCP_fliares,2.No_agro,6.610414995607256
CYP,3.Alta,1.Asalariado_patr,1.Agro,0.05618598587167835
CYP,3.Alta,1.Asalariado_patr,2.No_agro,31.48119502974361
CYP,3.Alta,3.TCP_fliares,1.Agro,0.060593262390526315
CYP,3.Alta,3.TCP_fliares,2.No_agro,3.3973407335383956
CZE,1.Baja,1.Asalariado_patr,1.Agro,0.21489545864601522
CZE,1.Baja,1.Asalariado_patr,2.No_agro,5.258909599846444
CZE,1.Baja,3.TCP_fliares,1.Agro,0.015410206803021688
CZE,1.Baja,3.TCP_fliares,2.No_agro,0.20083816903444565
CZE,2.Media,1.Asalariado_patr,1.Agro,1.57984041794884
CZE,2.Media,1.Asalariado_patr,2.No_agro,45.339082223743745
CZE,2.Media,3.TCP_fliares,1.Agro,0.5433361084592273
CZE,2.Media,3.TCP_fliares,2.No_agro,8.304192172834892
CZE,3.Alta,1.Asalariado_patr,1.Agro,0.44028012991325144
CZE,3.Alta,1.Asalariado_patr,2.No_agro,33.047399136692704
CZE,3.Alta,3.TCP_fliares,1.Agro,0.12339086720484245
CZE,3.Alta,3.TCP_fliares,2.No_agro,4.9324255088725675
DEU,1.Baja,1.Asalariado_patr,1.Agro,0.17945672994094938
DEU,1.Baja,1.Asalariado_patr,2.No_agro,7.647724721385368
DEU,1.Baja,3.TCP_fliares,1.Agro,0.07399199711514363
DEU,1.Baja,3.TCP_fliares,2.No_agro,0.19784934472055515
DEU,2.Media,1.Asalariado_patr,1.Agro,0.4864226244922952
DEU,2.Media,1.Asalariado_patr,2.No_agro,43.37688956275492
DEU,2.Media,3.TCP_fliares,1.Agro,0.5737973220851221
DEU,2.Media,3.TCP_fliares,2.No_agro,3.2105580474906863
DEU,3.Alta,1.Asalariado_patr,1.Agro,0.03273684949872164
DEU,3.Alta,1.Asalariado_patr,2.No_agro,37.46986238611448
DEU,3.Alta,3.TCP_fliares,1.Agro,0.09270887386870894
DEU,3.Alta,3.TCP_fliares,2.No_agro,6.658001540533049
DJI,1.Baja,1.Asalariado_patr,1.Agro,0.0
DJI,1.Baja,1.Asalariado_patr,2.No_agro,8.84324210704271
DJI,1.Baja,3.TCP_fliares,1.Agro,0.0
DJI,1.Baja,3.TCP_fliares,2.No_agro,2.690801344941944
DJI,2.Media,1.Asalariado_patr,1.Agro,0.32050854021714453
DJI,2.Media,1.Asalariado_patr,2.No_agro,27.210601561335977
DJI,2.Media,3.TCP_fliares,1.Agro,0.936152027884243
DJI,2.Media,3.TCP_fliares,2.No_agro,23.58176682162841
DJI,3.Alta,1.Asalariado_patr,1.Agro,0.0
DJI,3.Alta,1.Asalariado_patr,2.No_agro,34.6289730675089
DJI,3.Alta,3.TCP_fliares,1.Agro,0.0
DJI,3.Alta,3.TCP_fliares,2.No_agro,1.787954529440646
DNK,1.Baja,1.Asalariado_patr,1.Agro,0.31644528875017197
DNK,1.Baja,1.Asalariado_patr,2.No_agro,9.273551588192312
DNK,1.Baja,3.TCP_fliares,1.Agro,0.1337312201293773
DNK,1.Baja,3.TCP_fliares,2.No_agro,0.31381374501282017
DNK,2.Media,1.Asalariado_patr,1.Agro,0.9133412583536735
DNK,2.Media,1.Asalariado_patr,2.No_agro,38.02621703106863
DNK,2.Media,3.TCP_fliares,1.Agro,0.9186460592795694
DNK,2.Media,3.TCP_fliares,2.No_agro,3.0625977504613267
DNK,3.Alta,1.Asalariado_patr,1.Agro,0.06460218316389923
DNK,3.Alta,1.Asalariado_patr,2.No_agro,42.554009089966144
DNK,3.Alta,3.TCP_fliares,1.Agro,0.08229617511507173
DNK,3.Alta,3.TCP_fliares,2.No_agro,4.340748610506994
DOM,1.Baja,1.Asalariado_patr,1.Agro,1.1460972439932418
DOM,1.Baja,1.Asalariado_patr,2.No_agro,12.42043496256583
DOM,1.Baja,3.TCP_fliares,1.Agro,2.7541274176420574
DOM,1.Baja,3.TCP_fliares,2.No_agro,5.324785255491632
DOM,2.Media,1.Asalariado_patr,1.Agro,1.0933276202837408
DOM,2.Media,1.Asalariado_patr,2.No_agro,28.7018341772019
DOM,2.Media,3.TCP_fliares,1.Agro,5.445672944154729
DOM,2.Media,3.TCP_fliares,2.No_agro,25.50431234530884
DOM,3.Alta,1.Asalariado_patr,1.Agro,0.077195652986174
DOM,3.Alta,1.Asalariado_patr,2.No_agro,15.464153092379766
DOM,3.Alta,3.TCP_fliares,1.Agro,0.05629137405731968
DOM,3.Alta,3.TCP_fliares,2.No_agro,2.0117679139347584
ECU,1.Baja,1.Asalariado_patr,1.Agro,5.129434578381272
ECU,1.Baja,1.Asalariado_patr,2.No_agro,8.795473742972193
ECU,1.Baja,3.TCP_fliares,1.Agro,6.3988625090519955
ECU,1.Baja,3.TCP_fliares,2.No_agro,5.28002353236822
ECU,2.Media,1.Asalariado_patr,1.Agro,5.774717554756942
ECU,2.Media,1.Asalariado_patr,2.No_agro,24.35641345859815
ECU,2.Media,3.TCP_fliares,1.Agro,10.040943604029689
ECU,2.Media,3.TCP_fliares,2.No_agro,20.379825272731697
ECU,3.Alta,1.Asalariado_patr,1.Agro,0.19647258908862592
ECU,3.Alta,1.Asalariado_patr,2.No_agro,11.944056130979538
ECU,3.Alta,3.TCP_fliares,1.Agro,0.05631476417366557
ECU,3.Alta,3.TCP_fliares,2.No_agro,1.6474622628679862
EGY,1.Baja,1.Asalariado_patr,1.Agro,0.24737289822537822
EGY,1.Baja,1.Asalariado_patr,2.No_agro,5.635916006295629
EGY,1.Baja,3.TCP_fliares,1.Agro,0.3120644559232024
EGY,1.Baja,3.TCP_fliares,2.No_agro,2.058960109145641
EGY,2.Media,1.Asalariado_patr,1.Agro,10.586953553353025
EGY,2.Media,1.Asalariado_patr,2.No_agro,31.57269115787526
EGY,2.Media,3.TCP_fliares,1.Agro,9.933720221220804
EGY,2.Media,3.TCP_fliares,2.No_agro,8.579139903421737
EGY,3.Alta,1.Asalariado_patr,1.Agro,4.438150630468873
EGY,3.Alta,1.Asalariado_patr,2.No_agro,25.213200764559815
EGY,3.Alta,3.TCP_fliares,1.Agro,0.5375145183181426
EGY,3.Alta,3.TCP_fliares,2.No_agro,0.8843157811924848
ESP,1.Baja,1.Asalariado_patr,1.Agro,1.474468690408373
ESP,1.Baja,1.Asalariado_patr,2.No_agro,11.193932824989723
ESP,1.Baja,3.TCP_fliares,1.Agro,0.17388438523198563
ESP,1.Baja,3.TCP_fliares,2.No_agro,0.15221848270551577
ESP,2.Media,1.Asalariado_patr,1.Agro,0.846495133905574
ESP,2.Media,1.Asalariado_patr,2.No_agro,42.610842250377914
ESP,2.Media,3.TCP_fliares,1.Agro,1.4283781737054173
ESP,2.Media,3.TCP_fliares,2.No_agro,8.290839751860807
ESP,3.Alta,1.Asalariado_patr,1.Agro,0.06753543514121985
ESP,3.Alta,1.Asalariado_patr,2.No_agro,27.009167252582465
ESP,3.Alta,3.TCP_fliares,1.Agro,0.1433149561228286
ESP,3.Alta,3.TCP_fliares,2.No_agro,6.608922662968184
EST,1.Baja,1.Asalariado_patr,1.Agro,0.5889140700065424
EST,1.Baja,1.Asalariado_patr,2.No_agro,8.096952266871083
EST,1.Baja,3.TCP_fliares,1.Agro,0.039998104320068374
EST,1.Baja,3.TCP_fliares,2.No_agro,0.0995527209284821
EST,2.Media,1.Asalariado_patr,1.Agro,1.9453578916282255
EST,2.Media,1.Asalariado_patr,2.No_agro,42.077438184914556
EST,2.Media,3.TCP_fliares,1.Agro,0.7275341728301901
EST,2.Media,3.TCP_fliares,2.No_agro,2.8487035308829647
EST,3.Alta,1.Asalariado_patr,1.Agro,0.3671706630762338
EST,3.Alta,1.Asalariado_patr,2.No_agro,37.60966166523489
EST,3.Alta,3.TCP_fliares,1.Agro,0.2864847458446725
EST,3.Alta,3.TCP_fliares,2.No_agro,5.312231983462073
ETH,1.Baja,1.Asalariado_patr,1.Agro,0.5615975274620326
ETH,1.Baja,1.Asalariado_patr,2.No_agro,2.4603101980689437
ETH,1.Baja,3.TCP_fliares,1.Agro,18.356017348020398
ETH,1.Baja,3.TCP_fliares,2.No_agro,6.883898536493041
ETH,2.Media,1.Asalariado_patr,1.Agro,1.358102165067776
ETH,2.Media,1.Asalariado_patr,2.No_agro,3.5965301919558845
ETH,2.Media,3.TCP_fliares,1.Agro,50.781325803946224
ETH,2.Media,3.TCP_fliares,2.No_agro,11.511889851324074
ETH,3.Alta,1.Asalariado_patr,1.Agro,0.08267451908546082
ETH,3.Alta,1.Asalariado_patr,2.No_agro,3.9610401843072442
ETH,3.Alta,3.TCP_fliares,1.Agro,0.08754780035298074
ETH,3.Alta,3.TCP_fliares,2.No_agro,0.3590658739159344
FIN,1.Baja,1.Asalariado_patr,1.Agro,0.06058898182531669
FIN,1.Baja,1.Asalariado_patr,2.No_agro,6.276299114086894
FIN,1.Baja,3.TCP_fliares,1.Agro,0.036133807613837735
FIN,1.Baja,3.TCP_fliares,2.No_agro,0.22856661706143866
FIN,2.Media,1.Asalariado_patr,1.Agro,1.105070886207093
FIN,2.Media,1.Asalariado_patr,2.No_agro,38.244486249484844
FIN,2.Media,3.TCP_fliares,1.Agro,2.577489941866343
FIN,2.Media,3.TCP_fliares,2.No_agro,5.447092712579589
FIN,3.Alta,1.Asalariado_patr,1.Agro,0.10511191662807164
FIN,3.Alta,1.Asalariado_patr,2.No_agro,40.83754237338087
FIN,3.Alta,3.TCP_fliares,1.Agro,0.2055297829645488
FIN,3.Alta,3.TCP_fliares,2.No_agro,4.87608761630116
FJI,1.Baja,1.Asalariado_patr,1.Agro,0.9849063968502184
FJI,1.Baja,1.Asalariado_patr,2.No_agro,7.718182794538127
FJI,1.Baja,3.TCP_fliares,1.Agro,2.271586169458892
FJI,1.Baja,3.TCP_fliares,2.No_agro,0.4806745255991607
FJI,2.Media,1.Asalariado_patr,1.Agro,3.530399870898676
FJI,2.Media,1.Asalariado_patr,2.No_agro,28.228399989250363
FJI,2.Media,3.TCP_fliares,1.Agro,31.20050998246589
FJI,2.Media,3.TCP_fliares,2.No_agro,6.7363686415525335
FJI,3.Alta,1.Asalariado_patr,1.Agro,0.06798784436105132
FJI,3.Alta,1.Asalariado_patr,2.No_agro,16.646626453594056
FJI,3.Alta,3.TCP_fliares,1.Agro,0.2804140063720815
FJI,3.Alta,3.TCP_fliares,2.No_agro,1.853943325058972
FRA,1.Baja,1.Asalariado_patr,1.Agro,0.09464716643610512
FRA,1.Baja,1.Asalariado_patr,2.No_agro,9.818909482185612
FRA,1.Baja,3.TCP_fliares,1.Agro,0.008356827588811466
FRA,1.Baja,3.TCP_fliares,2.No_agro,0.06113016184904019
FRA,2.Media,1.Asalariado_patr,1.Agro,1.2303124550192204
FRA,2.Media,1.Asalariado_patr,2.No_agro,39.76883583785754
FRA,2.Media,3.TCP_fliares,1.Agro,1.2665444770710925
FRA,2.Media,3.TCP_fliares,2.No_agro,2.886731334205333
FRA,3.Alta,1.Asalariado_patr,1.Agro,0.10287256953296851
FRA,3.Alta,1.Asalariado_patr,2.No_agro,41.73799107719421
FRA,3.Alta,3.TCP_fliares,1.Agro,0.10212270211804271
FRA,3.Alta,3.TCP_fliares,2.No_agro,2.921545908942024
FSM,1.Baja,1.Asalariado_patr,1.Agro,0.07764036307946119
FSM,1.Baja,1.Asalariado_patr,2.No_agro,5.773033954926081
FSM,1.Baja,3.TCP_fliares,1.Agro,4.697183935495635
FSM,1.Baja,3.TCP_fliares,2.No_agro,2.918561358516
FSM,2.Media,1.Asalariado_patr,1.Agro,1.1255094561101022
FSM,2.Media,1.Asalariado_patr,2.No_agro,22.620075036125943
FSM,2.Media,3.TCP_fliares,1.Agro,35.594816470060486
FSM,2.Media,3.TCP_fliares,2.No_agro,5.97786851226574
FSM,3.Alta,1.Asalariado_patr,1.Agro,0.0
FSM,3.Alta,1.Asalariado_patr,2.No_agro,20.898857618160864
FSM,3.Alta,3.TCP_fliares,1.Agro,0.0
FSM,3.Alta,3.TCP_fliares,2.No_agro,0.316453295259695
GBR,1.Baja,1.Asalariado_patr,1.Agro,0.1630948678909705
GBR,1.Baja,1.Asalariado_patr,2.No_agro,8.032730621631972
GBR,1.Baja,3.TCP_fliares,1.Agro,0.09265797412399003
GBR,1.Baja,3.TCP_fliares,2.No_agro,0.786964270285818
GBR,2.Media,1.Asalariado_patr,1.Agro,0.3155986171158487
GBR,2.Media,1.Asalariado_patr,2.No_agro,35.69782737129266
GBR,2.Media,3.TCP_fliares,1.Agro,0.29282929031842025
GBR,2.Media,3.TCP_fliares,2.No_agro,5.7117674225248996
GBR,3.Alta,1.Asalariado_patr,1.Agro,0.16382518514015135
GBR,3.Alta,1.Asalariado_patr,2.No_agro,43.26492438405711
GBR,3.Alta,3.TCP_fliares,1.Agro,0.11769740651806203
GBR,3.Alta,3.TCP_fliares,2.No_agro,5.360082589100104
GEO,1.Baja,1.Asalariado_patr,1.Agro,0.2734571507622685
GEO,1.Baja,1.Asalariado_patr,2.No_agro,4.797286999191104
GEO,1.Baja,3.TCP_fliares,1.Agro,0.5533860424837641
GEO,1.Baja,3.TCP_fliares,2.No_agro,0.10520459719815457
GEO,2.Media,1.Asalariado_patr,1.Agro,0.8744552994358761
GEO,2.Media,1.Asalariado_patr,2.No_agro,15.824688771994849
GEO,2.Media,3.TCP_fliares,1.Agro,43.095281332131535
GEO,2.Media,3.TCP_fliares,2.No_agro,8.451375219159353
GEO,3.Alta,1.Asalariado_patr,1.Agro,0.031350793811326653
GEO,3.Alta,1.Asalariado_patr,2.No_agro,24.80421598566146
GEO,3.Alta,3.TCP_fliares,1.Agro,0.12422326552675333
GEO,3.Alta,3.TCP_fliares,2.No_agro,1.0650745426435557
GHA,1.Baja,1.Asalariado_patr,1.Agro,0.2043312215509053
GHA,1.Baja,1.Asalariado_patr,2.No_agro,2.3840413964752702
GHA,1.Baja,3.TCP_fliares,1.Agro,1.0338960812713418
GHA,1.Baja,3.TCP_fliares,2.No_agro,1.474083929093223
GHA,2.Media,1.Asalariado_patr,1.Agro,2.621287731528518
GHA,2.Media,1.Asalariado_patr,2.No_agro,16.28988848888894
GHA,2.Media,3.TCP_fliares,1.Agro,37.73248582540503
GHA,2.Media,3.TCP_fliares,2.No_agro,28.65398936633441
GHA,3.Alta,1.Asalariado_patr,1.Agro,0.060607540940759895
GHA,3.Alta,1.Asalariado_patr,2.No_agro,8.364248819462954
GHA,3.Alta,3.TCP_fliares,1.Agro,0.06611757322979844
GHA,3.Alta,3.TCP_fliares,2.No_agro,1.1150220258188472
GIN,1.Baja,1.Asalariado_patr,1.Agro,0.0011128280517946195
GIN,1.Baja,1.Asalariado_patr,2.No_agro,0.40841785041248146
GIN,1.Baja,3.TCP_fliares,1.Agro,0.031562365854923696
GIN,1.Baja,3.TCP_fliares,2.No_agro,0.8909333165380171
GIN,2.Media,1.Asalariado_patr,1.Agro,1.0442403856540146
GIN,2.Media,1.Asalariado_patr,2.No_agro,9.201240281648467
GIN,2.Media,3.TCP_fliares,1.Agro,50.8487378014505
GIN,2.Media,3.TCP_fliares,2.No_agro,34.46077682734943
GIN,3.Alta,1.Asalariado_patr,1.Agro,0.027216183873711133
GIN,3.Alta,1.Asalariado_patr,2.No_agro,2.444150299126347
GIN,3.Alta,3.TCP_fliares,1.Agro,0.08114312238728567
GIN,3.Alta,3.TCP_fliares,2.No_agro,0.5604687376530313
GMB,1.Baja,1.Asalariado_patr,1.Agro,0.1909221957618673
GMB,1.Baja,1.Asalariado_patr,2.No_agro,7.465817715103991
GMB,1.Baja,3.TCP_fliares,1.Agro,2.2282652254040554
GMB,1.Baja,3.TCP_fliares,2.No_agro,7.730922835115323
GMB,2.Media,1.Asalariado_patr,1.Agro,1.5106213255221408
GMB,2.Media,1.Asalariado_patr,2.No_agro,10.415218736856799
GMB,2.Media,3.TCP_fliares,1.Agro,38.273375371581565
GMB,2.Media,3.TCP_fliares,2.No_agro,23.41278316535918
GMB,3.Alta,1.Asalariado_patr,1.Agro,0.026838551567660192
GMB,3.Alta,1.Asalariado_patr,2.No_agro,7.297394899352089
GMB,3.Alta,3.TCP_fliares,1.Agro,0.05762738965271563
GMB,3.Alta,3.TCP_fliares,2.No_agro,1.390212588722603
GNB,1.Baja,1.Asalariado_patr,1.Agro,0.5748461698763395
GNB,1.Baja,1.Asalariado_patr,2.No_agro,3.424127661952635
GNB,1.Baja,3.TCP_fliares,1.Agro,3.1727919321116134
GNB,1.Baja,3.TCP_fliares,2.No_agro,3.038206133140687
GNB,2.Media,1.Asalariado_patr,1.Agro,3.8293455758066988
GNB,2.Media,1.Asalariado_patr,2.No_agro,12.283600775530127
GNB,2.Media,3.TCP_fliares,1.Agro,33.808157701959885
GNB,2.Media,3.TCP_fliares,2.No_agro,17.43411777760996
GNB,3.Alta,1.Asalariado_patr,1.Agro,0.17493471161600727
GNB,3.Alta,1.Asalariado_patr,2.No_agro,8.216519903009239
GNB,3.Alta,3.TCP_fliares,1.Agro,1.6423559943102795
GNB,3.Alta,3.TCP_fliares,2.No_agro,12.400995663076543
GRC,1.Baja,1.Asalariado_patr,1.Agro,0.5147428715556376
GRC,1.Baja,1.Asalariado_patr,2.No_agro,6.343086736672682
GRC,1.Baja,3.TCP_fliares,1.Agro,0.2716121486629203
GRC,1.Baja,3.TCP_fliares,2.No_agro,0.1607870265220191
GRC,2.Media,1.Asalariado_patr,1.Agro,1.5585588364827592
GRC,2.Media,1.Asalariado_patr,2.No_agro,38.31750965959938
GRC,2.Media,3.TCP_fliares,1.Agro,9.594490204283593
GRC,2.Media,3.TCP_fliares,2.No_agro,11.33150203382604
GRC,3.Alta,1.Asalariado_patr,1.Agro,0.012055039427337252
GRC,3.Alta,1.Asalariado_patr,2.No_agro,26.07266681334611
GRC,3.Alta,3.TCP_fliares,1.Agro,0.055510815742029956
GRC,3.Alta,3.TCP_fliares,2.No_agro,5.767477813879495
GRD,1.Baja,1.Asalariado_patr,1.Agro,1.6327221174133009
GRD,1.Baja,1.Asalariado_patr,2.No_agro,14.7162821136363
GRD,1.Baja,3.TCP_fliares,1.Agro,1.0022093099901412
GRD,1.Baja,3.TCP_fliares,2.No_agro,1.3816240247987936
GRD,2.Media,1.Asalariado_patr,1.Agro,3.2481013695352505
GRD,2.Media,1.Asalariado_patr,2.No_agro,43.19485106130477
GRD,2.Media,3.TCP_fliares,1.Agro,4.480906771082208
GRD,2.Media,3.TCP_fliares,2.No_agro,9.114102936069253
GRD,3.Alta,1.Asalariado_patr,1.Agro,0.14756039332632304
GRD,3.Alta,1.Asalariado_patr,2.No_agro,19.256454351313476
GRD,3.Alta,3.TCP_fliares,1.Agro,0.08708106760745413
GRD,3.Alta,3.TCP_fliares,2.No_agro,1.738104483922741
GTM,1.Baja,1.Asalariado_patr,1.Agro,9.917801643408835
GTM,1.Baja,1.Asalariado_patr,2.No_agro,10.019998311286113
GTM,1.Baja,3.TCP_fliares,1.Agro,5.1688690671010935
GTM,1.Baja,3.TCP_fliares,2.No_agro,1.7458296469845724
GTM,2.Media,1.Asalariado_patr,1.Agro,5.56131911977752
GTM,2.Media,1.Asalariado_patr,2.No_agro,27.137074782854697
GTM,2.Media,3.TCP_fliares,1.Agro,11.367645530161164
GTM,2.Media,3.TCP_fliares,2.No_agro,18.544274216320325
GTM,3.Alta,1.Asalariado_patr,1.Agro,0.10048814757452984
GTM,3.Alta,1.Asalariado_patr,2.No_agro,8.672785452901788
GTM,3.Alta,3.TCP_fliares,1.Agro,0.059085754743742516
GTM,3.Alta,3.TCP_fliares,2.No_agro,1.7048283268856113
GUY,1.Baja,1.Asalariado_patr,1.Agro,2.9326371933795143
GUY,1.Baja,1.Asalariado_patr,2.No_agro,12.552890069532292
GUY,1.Baja,3.TCP_fliares,1.Agro,1.4803042172223542
GUY,1.Baja,3.TCP_fliares,2.No_agro,2.6592455129870727
GUY,2.Media,1.Asalariado_patr,1.Agro,4.837642676404885
GUY,2.Media,1.Asalariado_patr,2.No_agro,33.71166211227183
GUY,2.Media,3.TCP_fliares,1.Agro,5.727179078154457
GUY,2.Media,3.TCP_fliares,2.No_agro,16.74978407644268
GUY,3.Alta,1.Asalariado_patr,1.Agro,0.5108453807329282
GUY,3.Alta,1.Asalariado_patr,2.No_agro,16.937914701027093
GUY,3.Alta,3.TCP_fliares,1.Agro,0.12737894045979642
GUY,3.Alta,3.TCP_fliares,2.No_agro,1.7725160413850987
HKG,1.Baja,1.Asalariado_patr,1.Agro,0.0
HKG,1.Baja,1.Asalariado_patr,2.No_agro,19.752337139355532
HKG,1.Baja,3.TCP_fliares,1.Agro,0.0
HKG,1.Baja,3.TCP_fliares,2.No_agro,0.24054726079235225
HKG,2.Media,1.Asalariado_patr,1.Agro,0.0
HKG,2.Media,1.Asalariado_patr,2.No_agro,37.463986134848035
HKG,2.Media,3.TCP_fliares,1.Agro,0.0
HKG,2.Media,3.TCP_fliares,2.No_agro,2.811082347590229
HKG,3.Alta,1.Asalariado_patr,1.Agro,0.0
HKG,3.Alta,1.Asalariado_patr,2.No_agro,37.39560494777322
HKG,3.Alta,3.TCP_fliares,1.Agro,0.0
HKG,3.Alta,3.TCP_fliares,2.No_agro,2.3364421696406255
HND,1.Baja,1.Asalariado_patr,1.Agro,8.193852944773631
HND,1.Baja,1.Asalariado_patr,2.No_agro,8.10588474923252
HND,1.Baja,3.TCP_fliares,1.Agro,5.496483637195641
HND,1.Baja,3.TCP_fliares,2.No_agro,3.5180207850282303
HND,2.Media,1.Asalariado_patr,1.Agro,8.233753882717355
HND,2.Media,1.Asalariado_patr,2.No_agro,21.9567971950568
HND,2.Media,3.TCP_fliares,1.Agro,9.973572293810495
HND,2.Media,3.TCP_fliares,2.No_agro,17.207708944771092
HND,3.Alta,1.Asalariado_patr,1.Agro,0.18865811051819037
HND,3.Alta,1.Asalariado_patr,2.No_agro,12.19329631129012
HND,3.Alta,3.TCP_fliares,1.Agro,0.11518877896348023
HND,3.Alta,3.TCP_fliares,2.No_agro,4.816782366642445
HRV,1.Baja,1.Asalariado_patr,1.Agro,0.42331974470126066
HRV,1.Baja,1.Asalariado_patr,2.No_agro,6.464104743327303
HRV,1.Baja,3.TCP_fliares,1.Agro,0.41916530553913206
HRV,1.Baja,3.TCP_fliares,2.No_agro,0.1358780224717906
HRV,2.Media,1.Asalariado_patr,1.Agro,1.5741314329025933
HRV,2.Media,1.Asalariado_patr,2.No_agro,44.89143262299184
HRV,2.Media,3.TCP_fliares,1.Agro,7.091229158981759
HRV,2.Media,3.TCP_fliares,2.No_agro,4.293070531966966
HRV,3.Alta,1.Asalariado_patr,1.Agro,0.06903362317454004
HRV,3.Alta,1.Asalariado_patr,2.No_agro,29.751521357158705
HRV,3.Alta,3.TCP_fliares,1.Agro,0.4815375393607728
HRV,3.Alta,3.TCP_fliares,2.No_agro,4.405575917423334
HUN,1.Baja,1.Asalariado_patr,1.Agro,0.6409644232734895
HUN,1.Baja,1.Asalariado_patr,2.No_agro,8.893692724382083
HUN,1.Baja,3.TCP_fliares,1.Agro,0.041396038398359106
HUN,1.Baja,3.TCP_fliares,2.No_agro,0.11644547787102853
HUN,2.Media,1.Asalariado_patr,1.Agro,2.3321452285493116
HUN,2.Media,1.Asalariado_patr,2.No_agro,46.00267505566967
HUN,2.Media,3.TCP_fliares,1.Agro,1.3342251298581809
HUN,2.Media,3.TCP_fliares,2.No_agro,5.335464833979584
HUN,3.Alta,1.Asalariado_patr,1.Agro,0.29138691889524576
HUN,3.Alta,1.Asalariado_patr,2.No_agro,30.590101767073303
HUN,3.Alta,3.TCP_fliares,1.Agro,0.19842767569081848
HUN,3.Alta,3.TCP_fliares,2.No_agro,4.223074726358935
IDN,1.Baja,1.Asalariado_patr,1.Agro,2.7947156014904833
IDN,1.Baja,1.Asalariado_patr,2.No_agro,10.773186794303454
IDN,1.Baja,3.TCP_fliares,1.Agro,1.8007706781707669
IDN,1.Baja,3.TCP_fliares,2.No_agro,1.5906579943351649
IDN,2.Media,1.Asalariado_patr,1.Agro,5.3336042094885885
IDN,2.Media,1.Asalariado_patr,2.No_agro,21.653440379929883
IDN,2.Media,3.TCP_fliares,1.Agro,23.90712523158961
IDN,2.Media,3.TCP_fliares,2.No_agro,22.24053916912542
IDN,3.Alta,1.Asalariado_patr,1.Agro,0.0708261590152568
IDN,3.Alta,1.Asalariado_patr,2.No_agro,8.604244966602273
IDN,3.Alta,3.TCP_fliares,1.Agro,0.04268355308353708
IDN,3.Alta,3.TCP_fliares,2.No_agro,1.1882052628655575
IND,1.Baja,1.Asalariado_patr,1.Agro,0.23053616027412918
IND,1.Baja,1.Asalariado_patr,2.No_agro,3.3287943832512275
IND,1.Baja,3.TCP_fliares,1.Agro,13.881736431438213
IND,1.Baja,3.TCP_fliares,2.No_agro,8.889062195677546
IND,2.Media,1.Asalariado_patr,1.Agro,0.9256413194471059
IND,2.Media,1.Asalariado_patr,2.No_agro,11.520027286785428
IND,2.Media,3.TCP_fliares,1.Agro,29.48878415723825
IND,2.Media,3.TCP_fliares,2.No_agro,16.27540774752656
IND,3.Alta,1.Asalariado_patr,1.Agro,0.02488959897715477
IND,3.Alta,1.Asalariado_patr,2.No_agro,7.285318346903554
IND,3.Alta,3.TCP_fliares,1.Agro,0.5829363954773261
IND,3.Alta,3.TCP_fliares,2.No_agro,7.566865977003489
IRL,1.Baja,1.Asalariado_patr,1.Agro,0.3699235310238201
IRL,1.Baja,1.Asalariado_patr,2.No_agro,7.630399403766415
IRL,1.Baja,3.TCP_fliares,1.Agro,0.35576578754398946
IRL,1.Baja,3.TCP_fliares,2.No_agro,0.25437342669710916
IRL,2.Media,1.Asalariado_patr,1.Agro,0.8395760770020324
IRL,2.Media,1.Asalariado_patr,2.No_agro,38.84186838335436
IRL,2.Media,3.TCP_fliares,1.Agro,3.3589101977677505
IRL,2.Media,3.TCP_fliares,2.No_agro,5.3865500017502645
IRL,3.Alta,1.Asalariado_patr,1.Agro,0.06379253242376416
IRL,3.Alta,1.Asalariado_patr,2.No_agro,35.95515580336957
IRL,3.Alta,3.TCP_fliares,1.Agro,0.33810187184772594
IRL,3.Alta,3.TCP_fliares,2.No_agro,6.605582983453181
IRN,1.Baja,1.Asalariado_patr,1.Agro,1.610523643036874
IRN,1.Baja,1.Asalariado_patr,2.No_agro,11.429215151123547
IRN,1.Baja,3.TCP_fliares,1.Agro,1.4619610650977155
