iso3c,calificacion,ocupacion,rama,freq
CRI,2.Media,1.Asalariado_patr,1.Agro,2.7588849757052527
CRI,3.Alta,1.Asalariado_patr,1.Agro,0.22152688474550578
CRI,1.Baja,3.TCP_fliares,1.Agro,1.6164711941019905
CRI,2.Media,3.TCP_fliares,1.Agro,5.068648761430654
CRI,3.Alta,3.TCP_fliares,1.Agro,0.1277886949162559
CRI,1.Baja,1.Asalariado_patr,2.No_agro,15.544757680241204
CRI,2.Media,1.Asalariado_patr,2.No_agro,33.05880034156496
CRI,3.Alta,1.Asalariado_patr,2.No_agro,18.7621434223454
CRI,1.Baja,3.TCP_fliares,2.No_agro,1.3238567790976188
CRI,2.Media,3.TCP_fliares,2.No_agro,14.434153487328967
CRI,3.Alta,3.TCP_fliares,2.No_agro,2.5721368561486058
CYP,1.Baja,1.Asalariado_patr,1.Agro,0.6175799750827058
CYP,2.Media,1.Asalariado_patr,1.Agro,0.8341745217867196
CYP,3.Alta,1.Asalariado_patr,1.Agro,0.05678569836110689
CYP,1.Baja,3.TCP_fliares,1.Agro,0.4229365416624333
CYP,2.Media,3.TCP_fliares,1.Agro,1.369584000515518
CYP,3.Alta,3.TCP_fliares,1.Agro,0.06133818692453103
CYP,1.Baja,1.Asalariado_patr,2.No_agro,13.98664100443407
CYP,2.Media,1.Asalariado_patr,2.No_agro,40.22999730441202
CYP,3.Alta,1.Asalariado_patr,2.No_agro,31.455767986041916
CYP,1.Baja,3.TCP_fliares,2.No_agro,0.958234917302054
CYP,2.Media,3.TCP_fliares,2.No_agro,6.607821708980107
CYP,3.Alta,3.TCP_fliares,2.No_agro,3.3991381544968338
CZE,1.Baja,1.Asalariado_patr,1.Agro,0.21498953483100586
CZE,2.Media,1.Asalariado_patr,1.Agro,1.5807676958685644
CZE,3.Alta,1.Asalariado_patr,1.Agro,0.44052474700723443
CZE,1.Baja,3.TCP_fliares,1.Agro,0.015416843580400534
CZE,2.Media,3.TCP_fliares,1.Agro,0.5436515320821678
CZE,3.Alta,3.TCP_fliares,1.Agro,0.12345983568063634
CZE,1.Baja,1.Asalariado_patr,2.No_agro,5.258402407751425
CZE,2.Media,1.Asalariado_patr,2.No_agro,45.338917059627036
CZE,3.Alta,1.Asalariado_patr,2.No_agro,33.046588754708175
CZE,1.Baja,3.TCP_fliares,2.No_agro,0.20081788849493076
CZE,2.Media,3.TCP_fliares,2.No_agro,8.30412998989208
CZE,3.Alta,3.TCP_fliares,2.No_agro,4.93233371047634
DEU,1.Baja,1.Asalariado_patr,1.Agro,0.1803937490520312
DEU,2.Media,1.Asalariado_patr,1.Agro,0.48975543697124085
DEU,3.Alta,1.Asalariado_patr,1.Agro,0.032984002113404756
DEU,1.Baja,3.TCP_fliares,1.Agro,0.07432015225754436
DEU,2.Media,3.TCP_fliares,1.Agro,0.5775571496088162
DEU,3.Alta,3.TCP_fliares,1.Agro,0.0934699737147114
DEU,1.Baja,1.Asalariado_patr,2.No_agro,7.6432193810518445
DEU,2.Media,1.Asalariado_patr,2.No_agro,43.36484497649202
DEU,3.Alta,1.Asalariado_patr,2.No_agro,37.47682613393387
DEU,1.Baja,3.TCP_fliares,2.No_agro,0.1975140882275601
DEU,2.Media,3.TCP_fliares,2.No_agro,3.20767340516233
DEU,3.Alta,3.TCP_fliares,2.No_agro,6.661441551414628
DJI,1.Baja,1.Asalariado_patr,1.Agro,0
DJI,2.Media,1.Asalariado_patr,1.Agro,0.30000642183194354
DJI,3.Alta,1.Asalariado_patr,1.Agro,0
DJI,1.Baja,3.TCP_fliares,1.Agro,0
DJI,2.Media,3.TCP_fliares,1.Agro,0.8762687571008019
DJI,3.Alta,3.TCP_fliares,1.Agro,0
DJI,1.Baja,1.Asalariado_patr,2.No_agro,8.730446060492964
DJI,2.Media,1.Asalariado_patr,2.No_agro,28.664539882028475
DJI,3.Alta,1.Asalariado_patr,2.No_agro,32.32389205942686
DJI,1.Baja,3.TCP_fliares,2.No_agro,2.6442406184548815
DJI,2.Media,3.TCP_fliares,2.No_agro,24.799356472877452
DJI,3.Alta,3.TCP_fliares,2.No_agro,1.6612497277866236
DNK,1.Baja,1.Asalariado_patr,1.Agro,0.31784113623123744
DNK,2.Media,1.Asalariado_patr,1.Agro,0.9179675233841084
DNK,3.Alta,1.Asalariado_patr,1.Agro,0.06490173934384515
DNK,1.Baja,3.TCP_fliares,1.Agro,0.1343217412926402
DNK,2.Media,3.TCP_fliares,1.Agro,0.9235038648390633
DNK,3.Alta,3.TCP_fliares,1.Agro,0.0827893985875359
DNK,1.Baja,1.Asalariado_patr,2.No_agro,9.270977124819103
DNK,2.Media,1.Asalariado_patr,2.No_agro,38.021982574176626
DNK,3.Alta,1.Asalariado_patr,2.No_agro,42.54801029352048
DNK,1.Baja,3.TCP_fliares,2.No_agro,0.3135267931613535
DNK,2.Media,3.TCP_fliares,2.No_agro,3.060970198993469
DNK,3.Alta,3.TCP_fliares,2.No_agro,4.3432076116505485
DOM,1.Baja,1.Asalariado_patr,1.Agro,1.1543969534862757
DOM,2.Media,1.Asalariado_patr,1.Agro,1.1020734911391885
DOM,3.Alta,1.Asalariado_patr,1.Agro,0.07736859725790993
DOM,1.Baja,3.TCP_fliares,1.Agro,2.772083745162398
DOM,2.Media,3.TCP_fliares,1.Agro,5.492174840264694
DOM,3.Alta,3.TCP_fliares,1.Agro,0.056502297803812884
DOM,1.Baja,1.Asalariado_patr,2.No_agro,12.402010906286256
DOM,2.Media,1.Asalariado_patr,2.No_agro,28.71403709065192
DOM,3.Alta,1.Asalariado_patr,2.No_agro,15.395376783925295
DOM,1.Baja,3.TCP_fliares,2.No_agro,5.3108510330729635
DOM,2.Media,3.TCP_fliares,2.No_agro,25.518132714983622
DOM,3.Alta,3.TCP_fliares,2.No_agro,2.004991545965672
ECU,1.Baja,1.Asalariado_patr,1.Agro,5.156111431865886
ECU,2.Media,1.Asalariado_patr,1.Agro,5.807392320665523
ECU,3.Alta,1.Asalariado_patr,1.Agro,0.19692223586098948
ECU,1.Baja,3.TCP_fliares,1.Agro,6.430272328595082
ECU,2.Media,3.TCP_fliares,1.Agro,10.097685446892534
ECU,3.Alta,3.TCP_fliares,1.Agro,0.05649154557538427
ECU,1.Baja,1.Asalariado_patr,2.No_agro,8.778040749725257
ECU,2.Media,1.Asalariado_patr,2.No_agro,24.320424339863248
ECU,3.Alta,1.Asalariado_patr,2.No_agro,11.894860253854734
ECU,1.Baja,3.TCP_fliares,2.No_agro,5.268440102387047
ECU,2.Media,3.TCP_fliares,2.No_agro,20.35116159724906
ECU,3.Alta,3.TCP_fliares,2.No_agro,1.642197647465261
EGY,1.Baja,1.Asalariado_patr,1.Agro,0.2474743921937457
EGY,2.Media,1.Asalariado_patr,1.Agro,10.59192834471405
EGY,3.Alta,1.Asalariado_patr,1.Agro,4.439854113545146
EGY,1.Baja,3.TCP_fliares,1.Agro,0.31227279110315576
EGY,2.Media,3.TCP_fliares,1.Agro,9.939600520774464
EGY,3.Alta,3.TCP_fliares,1.Agro,0.5378127393065673
EGY,1.Baja,1.Asalariado_patr,2.No_agro,5.63475247169159
EGY,2.Media,1.Asalariado_patr,2.No_agro,31.566931776243973
EGY,3.Alta,1.Asalariado_patr,2.No_agro,25.20753908063181
EGY,1.Baja,3.TCP_fliares,2.No_agro,2.0590429902507545
EGY,2.Media,3.TCP_fliares,2.No_agro,8.578531701550823
EGY,3.Alta,3.TCP_fliares,2.No_agro,0.8842590779939189
ESP,1.Baja,1.Asalariado_patr,1.Agro,1.4790454740770844
ESP,2.Media,1.Asalariado_patr,1.Agro,0.8525059800499009
ESP,3.Alta,1.Asalariado_patr,1.Agro,0.06801306794545572
ESP,1.Baja,3.TCP_fliares,1.Agro,0.17409994987428268
ESP,2.Media,3.TCP_fliares,1.Agro,1.4363191340617065
ESP,3.Alta,3.TCP_fliares,1.Agro,0.1441979172624397
ESP,1.Baja,1.Asalariado_patr,2.No_agro,11.181780814443195
ESP,2.Media,1.Asalariado_patr,2.No_agro,42.60517238325686
ESP,3.Alta,1.Asalariado_patr,2.No_agro,27.008076526385146
ESP,1.Baja,3.TCP_fliares,2.No_agro,0.15196544841254445
ESP,2.Media,3.TCP_fliares,2.No_agro,8.287672872138229
ESP,3.Alta,3.TCP_fliares,2.No_agro,6.6111504320931616
EST,1.Baja,1.Asalariado_patr,1.Agro,0.5911596619667774
EST,2.Media,1.Asalariado_patr,1.Agro,1.9557783965494948
EST,3.Alta,1.Asalariado_patr,1.Agro,0.3694887159806875
EST,1.Baja,3.TCP_fliares,1.Agro,0.04012699261868036
EST,2.Media,3.TCP_fliares,1.Agro,0.7310538583419132
EST,3.Alta,3.TCP_fliares,1.Agro,0.28832517572776917
EST,1.Baja,1.Asalariado_patr,2.No_agro,8.091160184277454
EST,2.Media,1.Asalariado_patr,2.No_agro,42.062961894338805
EST,3.Alta,1.Asalariado_patr,2.No_agro,37.610288464412776
EST,1.Baja,3.TCP_fliares,2.No_agro,0.09943588816639394
EST,2.Media,3.TCP_fliares,2.No_agro,2.8466240725328014
EST,3.Alta,3.TCP_fliares,2.No_agro,5.313596695086452
ETH,1.Baja,1.Asalariado_patr,1.Agro,0.5603390641871137
ETH,2.Media,1.Asalariado_patr,1.Agro,1.3549414521751095
ETH,3.Alta,1.Asalariado_patr,1.Agro,0.082511520203699
ETH,1.Baja,3.TCP_fliares,1.Agro,18.312066195969177
ETH,2.Media,3.TCP_fliares,1.Agro,50.660511240496824
ETH,3.Alta,3.TCP_fliares,1.Agro,0.08704693676812293
ETH,1.Baja,1.Asalariado_patr,2.No_agro,2.4746125847758207
ETH,2.Media,1.Asalariado_patr,2.No_agro,3.6174141195894314
ETH,3.Alta,1.Asalariado_patr,2.No_agro,3.977917649351647
ETH,1.Baja,3.TCP_fliares,2.No_agro,6.927407236236913
ETH,2.Media,3.TCP_fliares,2.No_agro,11.585754473778819
ETH,3.Alta,3.TCP_fliares,2.No_agro,0.35947752646731806
FIN,1.Baja,1.Asalariado_patr,1.Agro,0.06071245874570013
FIN,2.Media,1.Asalariado_patr,1.Agro,1.110107743410967
FIN,3.Alta,1.Asalariado_patr,1.Agro,0.1054727355461687
FIN,1.Baja,3.TCP_fliares,1.Agro,0.036242261445775414
FIN,2.Media,3.TCP_fliares,1.Agro,2.5889428213106758
FIN,3.Alta,3.TCP_fliares,1.Agro,0.20648414721375272
FIN,1.Baja,1.Asalariado_patr,2.No_agro,6.272006480307367
FIN,2.Media,1.Asalariado_patr,2.No_agro,38.243398756029045
FIN,3.Alta,1.Asalariado_patr,2.No_agro,40.82555890656349
FIN,1.Baja,3.TCP_fliares,2.No_agro,0.22853436536607846
FIN,2.Media,3.TCP_fliares,2.No_agro,5.444040633391611
FIN,3.Alta,3.TCP_fliares,2.No_agro,4.878498690669372
FJI,1.Baja,1.Asalariado_patr,1.Agro,0.9844528205936487
FJI,2.Media,1.Asalariado_patr,1.Agro,3.539861313920997
FJI,3.Alta,1.Asalariado_patr,1.Agro,0.06798714041103332
FJI,1.Baja,3.TCP_fliares,1.Agro,2.2725519705324717
FJI,2.Media,3.TCP_fliares,1.Agro,31.27758364108007
FJI,3.Alta,3.TCP_fliares,1.Agro,0.2809041149503015
FJI,1.Baja,1.Asalariado_patr,2.No_agro,7.6986349859681935
FJI,2.Media,1.Asalariado_patr,2.No_agro,28.201911682063635
FJI,3.Alta,1.Asalariado_patr,2.No_agro,16.610159375002684
FJI,1.Baja,3.TCP_fliares,2.No_agro,0.48010951541540786
FJI,2.Media,3.TCP_fliares,2.No_agro,6.731830358057881
FJI,3.Alta,3.TCP_fliares,2.No_agro,1.8540130820036742
FRA,1.Baja,1.Asalariado_patr,1.Agro,0.09503523176354599
FRA,2.Media,1.Asalariado_patr,1.Agro,1.2416174830968836
FRA,3.Alta,1.Asalariado_patr,1.Agro,0.10367933237822348
FRA,1.Baja,3.TCP_fliares,1.Agro,0.008407228509443428
FRA,2.Media,3.TCP_fliares,1.Agro,1.2779283954137364
FRA,3.Alta,3.TCP_fliares,1.Agro,0.1031576225404317
FRA,1.Baja,1.Asalariado_patr,2.No_agro,9.81030136439132
FRA,2.Media,1.Asalariado_patr,2.No_agro,39.76409989569173
FRA,3.Alta,1.Asalariado_patr,2.No_agro,41.72513442056298
FRA,1.Baja,3.TCP_fliares,2.No_agro,0.06115593890147783
FRA,2.Media,3.TCP_fliares,2.No_agro,2.8840177763220853
FRA,3.Alta,3.TCP_fliares,2.No_agro,2.925465310428149
FSM,1.Baja,1.Asalariado_patr,1.Agro,0.07705142740055013
FSM,2.Media,1.Asalariado_patr,1.Agro,1.1014694746213842
FSM,3.Alta,1.Asalariado_patr,1.Agro,0
FSM,1.Baja,3.TCP_fliares,1.Agro,4.612988043228658
FSM,2.Media,3.TCP_fliares,1.Agro,34.969378646377656
FSM,3.Alta,3.TCP_fliares,1.Agro,0
FSM,1.Baja,1.Asalariado_patr,2.No_agro,5.851226529585618
FSM,2.Media,1.Asalariado_patr,2.No_agro,22.855942800012805
FSM,3.Alta,1.Asalariado_patr,2.No_agro,21.18255178113383
FSM,1.Baja,3.TCP_fliares,2.No_agro,2.9417682629448145
FSM,2.Media,3.TCP_fliares,2.No_agro,6.093607765511755
FSM,3.Alta,3.TCP_fliares,2.No_agro,0.31401526918292777
GBR,1.Baja,1.Asalariado_patr,1.Agro,0.16350341887479808
GBR,2.Media,1.Asalariado_patr,1.Agro,0.3162544149110675
GBR,3.Alta,1.Asalariado_patr,1.Agro,0.1641950434735007
GBR,1.Baja,3.TCP_fliares,1.Agro,0.0928803217611198
GBR,2.Media,3.TCP_fliares,1.Agro,0.2934457700465052
GBR,3.Alta,3.TCP_fliares,1.Agro,0.11797243125252412
GBR,1.Baja,1.Asalariado_patr,2.No_agro,8.033530566938596
GBR,2.Media,1.Asalariado_patr,2.No_agro,35.69581633160458
GBR,3.Alta,1.Asalariado_patr,2.No_agro,43.26578695097738
GBR,1.Baja,3.TCP_fliares,2.No_agro,0.786790150138087
GBR,2.Media,3.TCP_fliares,2.No_agro,5.710368906546922
GBR,3.Alta,3.TCP_fliares,2.No_agro,5.359455693474924
GEO,1.Baja,1.Asalariado_patr,1.Agro,0.2741928944840603
GEO,2.Media,1.Asalariado_patr,1.Agro,0.8801111013881696
GEO,3.Alta,1.Asalariado_patr,1.Agro,0.03129906295807741
GEO,1.Baja,3.TCP_fliares,1.Agro,0.5540691735950496
GEO,2.Media,3.TCP_fliares,1.Agro,43.358188847709705
GEO,3.Alta,3.TCP_fliares,1.Agro,0.12482598105601436
GEO,1.Baja,1.Asalariado_patr,2.No_agro,4.763579067848078
GEO,2.Media,1.Asalariado_patr,2.No_agro,15.793973334294497
GEO,3.Alta,1.Asalariado_patr,2.No_agro,24.630032110770607
GEO,1.Baja,3.TCP_fliares,2.No_agro,0.10419457434150375
GEO,2.Media,3.TCP_fliares,2.No_agro,8.422266289076909
GEO,3.Alta,3.TCP_fliares,2.No_agro,1.0632675624773265
GHA,1.Baja,1.Asalariado_patr,1.Agro,0.204111397635554
GHA,2.Media,1.Asalariado_patr,1.Agro,2.617423132389663
GHA,3.Alta,1.Asalariado_patr,1.Agro,0.06054975979532237
GHA,1.Baja,3.TCP_fliares,1.Agro,1.0303828705173415
GHA,2.Media,3.TCP_fliares,1.Agro,37.61117549768157
GHA,3.Alta,3.TCP_fliares,1.Agro,0.06582786090681542
GHA,1.Baja,1.Asalariado_patr,2.No_agro,2.3922985959705563
GHA,2.Media,1.Asalariado_patr,2.No_agro,16.348716560971933
GHA,3.Alta,1.Asalariado_patr,2.No_agro,8.389812890033125
GHA,1.Baja,3.TCP_fliares,2.No_agro,1.474903102619074
GHA,2.Media,3.TCP_fliares,2.No_agro,28.69084672633623
GHA,3.Alta,3.TCP_fliares,2.No_agro,1.1139516051428067
GIN,1.Baja,1.Asalariado_patr,1.Agro,0.0011249791722132722
GIN,2.Media,1.Asalariado_patr,1.Agro,1.0454935280218038
GIN,3.Alta,1.Asalariado_patr,1.Agro,0.027727353544520682
GIN,1.Baja,3.TCP_fliares,1.Agro,0.032061703529608944
GIN,2.Media,3.TCP_fliares,1.Agro,51.608070995718855
GIN,3.Alta,3.TCP_fliares,1.Agro,0.08401129371757797
GIN,1.Baja,1.Asalariado_patr,2.No_agro,0.3700519877922917
GIN,2.Media,1.Asalariado_patr,2.No_agro,8.11644387081521
GIN,3.Alta,1.Asalariado_patr,2.No_agro,2.43304325006655
GIN,1.Baja,3.TCP_fliares,2.No_agro,0.9141812932745537
GIN,2.Media,3.TCP_fliares,2.No_agro,34.72878135715294
GIN,3.Alta,3.TCP_fliares,2.No_agro,0.6390083871938737
GMB,1.Baja,1.Asalariado_patr,1.Agro,0.1909676806468812
GMB,2.Media,1.Asalariado_patr,1.Agro,1.5051799664316554
GMB,3.Alta,1.Asalariado_patr,1.Agro,0.026394864682602524
GMB,1.Baja,3.TCP_fliares,1.Agro,2.2160805140475057
GMB,2.Media,3.TCP_fliares,1.Agro,38.187715227181116
GMB,3.Alta,3.TCP_fliares,1.Agro,0.05630337163344802
GMB,1.Baja,1.Asalariado_patr,2.No_agro,7.455635526013056
GMB,2.Media,1.Asalariado_patr,2.No_agro,10.483021033430724
GMB,3.Alta,1.Asalariado_patr,2.No_agro,7.110527106843361
GMB,1.Baja,3.TCP_fliares,2.No_agro,7.711314458685432
GMB,2.Media,3.TCP_fliares,2.No_agro,23.704990525633505
GMB,3.Alta,3.TCP_fliares,2.No_agro,1.3518697247707256
GNB,1.Baja,1.Asalariado_patr,1.Agro,0.3220526119779325
GNB,2.Media,1.Asalariado_patr,1.Agro,1.9811403624771753
GNB,3.Alta,1.Asalariado_patr,1.Agro,0.12084369501140492
GNB,1.Baja,3.TCP_fliares,1.Agro,1.6702155702035506
GNB,2.Media,3.TCP_fliares,1.Agro,17.967622672871283
GNB,3.Alta,3.TCP_fliares,1.Agro,0.8420578820606845
GNB,1.Baja,1.Asalariado_patr,2.No_agro,4.582468905147932
GNB,2.Media,1.Asalariado_patr,2.No_agro,15.392950363358727
GNB,3.Alta,1.Asalariado_patr,2.No_agro,12.454136830438813
GNB,1.Baja,3.TCP_fliares,2.No_agro,4.243497887577935
GNB,2.Media,3.TCP_fliares,2.No_agro,24.927343765423576
GNB,3.Alta,3.TCP_fliares,2.No_agro,15.495669453450985
GRC,1.Baja,1.Asalariado_patr,1.Agro,0.5188439821095694
GRC,2.Media,1.Asalariado_patr,1.Agro,1.5975774676601815
GRC,3.Alta,1.Asalariado_patr,1.Agro,0.012250405472267276
GRC,1.Baja,3.TCP_fliares,1.Agro,0.272109133000759
GRC,2.Media,3.TCP_fliares,1.Agro,9.74317563020377
GRC,3.Alta,3.TCP_fliares,1.Agro,0.056396829266812214
GRC,1.Baja,1.Asalariado_patr,2.No_agro,6.306625227934948
GRC,2.Media,1.Asalariado_patr,2.No_agro,38.31909866099229
GRC,3.Alta,1.Asalariado_patr,2.No_agro,25.99641629618381
GRC,1.Baja,3.TCP_fliares,2.No_agro,0.15928688291678186
GRC,2.Media,3.TCP_fliares,2.No_agro,11.25461245322689
GRC,3.Alta,3.TCP_fliares,2.No_agro,5.7636070310319125
GRD,1.Baja,1.Asalariado_patr,1.Agro,1.622973016549028
GRD,2.Media,1.Asalariado_patr,1.Agro,3.233192527135855
GRD,3.Alta,1.Asalariado_patr,1.Agro,0.14684568966223666
GRD,1.Baja,3.TCP_fliares,1.Agro,0.9921512217374876
GRD,2.Media,3.TCP_fliares,1.Agro,4.43763235498912
GRD,3.Alta,3.TCP_fliares,1.Agro,0.08603205173299715
GRD,1.Baja,1.Asalariado_patr,2.No_agro,14.73060195411682
GRD,2.Media,1.Asalariado_patr,2.No_agro,43.24772715364664
GRD,3.Alta,1.Asalariado_patr,2.No_agro,19.280184325380027
GRD,1.Baja,3.TCP_fliares,2.No_agro,1.3817096336498096
GRD,2.Media,3.TCP_fliares,2.No_agro,9.107784801775164
GRD,3.Alta,3.TCP_fliares,2.No_agro,1.733165269624815
GTM,1.Baja,1.Asalariado_patr,1.Agro,9.919241968297303
GTM,2.Media,1.Asalariado_patr,1.Agro,5.563711655248514
GTM,3.Alta,1.Asalariado_patr,1.Agro,0.10050393475612225
GTM,1.Baja,3.TCP_fliares,1.Agro,5.169358819607758
GTM,2.Media,3.TCP_fliares,1.Agro,11.371553759858713
GTM,3.Alta,3.TCP_fliares,1.Agro,0.059093660419931145
GTM,1.Baja,1.Asalariado_patr,2.No_agro,10.017410348528605
GTM,2.Media,1.Asalariado_patr,2.No_agro,27.13537037691875
GTM,3.Alta,1.Asalariado_patr,2.No_agro,8.670603586614401
GTM,1.Baja,3.TCP_fliares,2.No_agro,1.7454488658639702
GTM,2.Media,3.TCP_fliares,2.No_agro,18.543188798398482
GTM,3.Alta,3.TCP_fliares,2.No_agro,1.704514225487455
GUY,1.Baja,1.Asalariado_patr,1.Agro,2.948555143193459
GUY,2.Media,1.Asalariado_patr,1.Agro,4.876356298972283
GUY,3.Alta,1.Asalariado_patr,1.Agro,0.5126024349006939
GUY,1.Baja,3.TCP_fliares,1.Agro,1.488015598731538
GUY,2.Media,3.TCP_fliares,1.Agro,5.773100703616162
GUY,3.Alta,3.TCP_fliares,1.Agro,0.12792463678154872
GUY,1.Baja,1.Asalariado_patr,2.No_agro,12.52490487020627
GUY,2.Media,1.Asalariado_patr,2.No_agro,33.70328754079337
GUY,3.Alta,1.Asalariado_patr,2.No_agro,16.880694043498465
GUY,1.Baja,3.TCP_fliares,2.No_agro,2.652479771135604
GUY,2.Media,3.TCP_fliares,2.No_agro,16.74423779839998
GUY,3.Alta,3.TCP_fliares,2.No_agro,1.7678411597706276
HKG,1.Baja,1.Asalariado_patr,1.Agro,0
HKG,2.Media,1.Asalariado_patr,1.Agro,0
HKG,3.Alta,1.Asalariado_patr,1.Agro,0
HKG,1.Baja,3.TCP_fliares,1.Agro,0
HKG,2.Media,3.TCP_fliares,1.Agro,0
HKG,3.Alta,3.TCP_fliares,1.Agro,0
HKG,1.Baja,1.Asalariado_patr,2.No_agro,19.60278739242834
HKG,2.Media,1.Asalariado_patr,2.No_agro,37.58527653007451
HKG,3.Alta,1.Asalariado_patr,2.No_agro,37.439741978712895
HKG,1.Baja,3.TCP_fliares,2.No_agro,0.2375799532966843
HKG,2.Media,3.TCP_fliares,2.No_agro,2.806644266498905
HKG,3.Alta,3.TCP_fliares,2.No_agro,2.3279698789886605
HND,1.Baja,1.Asalariado_patr,1.Agro,8.18468458313032
HND,2.Media,1.Asalariado_patr,1.Agro,8.226192518514956
HND,3.Alta,1.Asalariado_patr,1.Agro,0.18843838735944857
HND,1.Baja,3.TCP_fliares,1.Agro,5.490515991453136
HND,2.Media,3.TCP_fliares,1.Agro,9.96531915770439
HND,3.Alta,3.TCP_fliares,1.Agro,0.11506154979951264
HND,1.Baja,1.Asalariado_patr,2.No_agro,8.1093227465529
HND,2.Media,1.Asalariado_patr,2.No_agro,21.97124592246046
HND,3.Alta,1.Asalariado_patr,2.No_agro,12.19792437114992
HND,1.Baja,3.TCP_fliares,2.No_agro,3.5185511438034744
HND,2.Media,3.TCP_fliares,2.No_agro,17.215319914359107
HND,3.Alta,3.TCP_fliares,2.No_agro,4.817423713712378
HRV,1.Baja,1.Asalariado_patr,1.Agro,0.42500659468221297
HRV,2.Media,1.Asalariado_patr,1.Agro,1.5867296602817031
HRV,3.Alta,1.Asalariado_patr,1.Agro,0.06927298155263646
HRV,1.Baja,3.TCP_fliares,1.Agro,0.42098208522339614
HRV,2.Media,3.TCP_fliares,1.Agro,7.14368190857959
HRV,3.Alta,3.TCP_fliares,1.Agro,0.48575469076391975
HRV,1.Baja,1.Asalariado_patr,2.No_agro,6.453874139307246
HRV,2.Media,1.Asalariado_patr,2.No_agro,44.86096171356223
HRV,3.Alta,1.Asalariado_patr,2.No_agro,29.725303567623218
HRV,1.Baja,3.TCP_fliares,2.No_agro,0.13540723000032853
HRV,2.Media,3.TCP_fliares,2.No_agro,4.278003779957044
HRV,3.Alta,3.TCP_fliares,2.No_agro,4.415021648466475
HUN,1.Baja,1.Asalariado_patr,1.Agro,0.6430434283920683
HUN,2.Media,1.Asalariado_patr,1.Agro,2.34377919166258
HUN,3.Alta,1.Asalariado_patr,1.Agro,0.2928382142114903
HUN,1.Baja,3.TCP_fliares,1.Agro,0.041519210257792365
HUN,2.Media,3.TCP_fliares,1.Agro,1.3405019080968674
HUN,3.Alta,3.TCP_fliares,1.Agro,0.19947951840002032
HUN,1.Baja,1.Asalariado_patr,2.No_agro,8.887308393849352
HUN,2.Media,1.Asalariado_patr,2.No_agro,45.993567514086934
HUN,3.Alta,1.Asalariado_patr,2.No_agro,30.584850316443006
HUN,1.Baja,3.TCP_fliares,2.No_agro,0.1163330241719165
HUN,2.Media,3.TCP_fliares,2.No_agro,5.33300298790259
HUN,3.Alta,3.TCP_fliares,2.No_agro,4.223776292525391
IDN,1.Baja,1.Asalariado_patr,1.Agro,2.8172132732840427
IDN,2.Media,1.Asalariado_patr,1.Agro,5.39685948610423
IDN,3.Alta,1.Asalariado_patr,1.Agro,0.0712544393049099
IDN,1.Baja,3.TCP_fliares,1.Agro,1.8144553294408448
IDN,2.Media,3.TCP_fliares,1.Agro,24.17953981319005
IDN,3.Alta,3.TCP_fliares,1.Agro,0.04313377364375146
IDN,1.Baja,1.Asalariado_patr,2.No_agro,10.69100649438181
IDN,2.Media,1.Asalariado_patr,2.No_agro,21.5635515278521
IDN,3.Alta,1.Asalariado_patr,2.No_agro,8.532938462616459
IDN,1.Baja,3.TCP_fliares,2.No_agro,1.577220424959156
IDN,2.Media,3.TCP_fliares,2.No_agro,22.129645433094858
IDN,3.Alta,3.TCP_fliares,2.No_agro,1.1831815421277907
IND,1.Baja,1.Asalariado_patr,1.Agro,0.2263626840548027
IND,2.Media,1.Asalariado_patr,1.Agro,0.9024408429778118
IND,3.Alta,1.Asalariado_patr,1.Agro,0.0248814410601988
IND,1.Baja,3.TCP_fliares,1.Agro,13.524269670809701
IND,2.Media,3.TCP_fliares,1.Agro,28.76634520636322
IND,3.Alta,3.TCP_fliares,1.Agro,0.5685462512533312
IND,1.Baja,1.Asalariado_patr,2.No_agro,3.3648438962757012
IND,2.Media,1.Asalariado_patr,2.No_agro,11.715905587431676
IND,3.Alta,1.Asalariado_patr,2.No_agro,7.55369794306101
IND,1.Baja,3.TCP_fliares,2.No_agro,8.974858281971741
IND,2.Media,3.TCP_fliares,2.No_agro,16.672299375267148
IND,3.Alta,3.TCP_fliares,2.No_agro,7.705548819473664
IRL,1.Baja,1.Asalariado_patr,1.Agro,0.36753766195195614
IRL,2.Media,1.Asalariado_patr,1.Agro,0.8361595329257542
IRL,3.Alta,1.Asalariado_patr,1.Agro,0.06363840539347161
IRL,1.Baja,3.TCP_fliares,1.Agro,0.35413874588243766
IRL,2.Media,3.TCP_fliares,1.Agro,3.344754393267888
IRL,3.Alta,3.TCP_fliares,1.Agro,0.33664584031199174
IRL,1.Baja,1.Asalariado_patr,2.No_agro,7.628288413805849
IRL,2.Media,1.Asalariado_patr,2.No_agro,38.84547912615383
IRL,3.Alta,1.Asalariado_patr,2.No_agro,35.97235270233521
IRL,1.Baja,3.TCP_fliares,2.No_agro,0.2550692987054271
IRL,2.Media,3.TCP_fliares,2.No_agro,5.39231254627297
IRL,3.Alta,3.TCP_fliares,2.No_agro,6.603623332993209
IRN,1.Baja,1.Asalariado_patr,1.Agro,1.6353659776710772
IRN,2.Media,1.Asalariado_patr,1.Agro,2.2055529355913244
IRN,3.Alta,1.Asalariado_patr,1.Agro,0.06916014253623971
IRN,1.Baja,3.TCP_fliares,1.Agro,1.4794529966574987
IRN,2.Media,3.TCP_fliares,1.Agro,12.298697036078192
